Time (s),Pressure (,Temperat,Altitude (,Red,Green,Blue,
21127,94153,41.1,615.35,44089,42220,33448,
21131,94149,41.1,615,44743,42619,33827,
21134,94144,41.1,615.26,45136,42911,33992,
21137,94152,41.1,615.62,45391,43415,34509,
21140,94148,41.1,615.71,45717,43594,34292,
21143,94149,41.1,615.09,46201,44013,34647,
21146,94148,41.1,615.18,46498,44238,35003,
21149,94156,41.1,615.71,46289,44006,34839,
21152,94151,41.1,615.26,46083,43770,34789,
21156,94151,41.1,615.18,45082,43170,34165,
21159,94145,41.1,615.71,43927,42153,33419,
21162,94149,41.1,615.71,43115,41498,33060,
21165,94150,41.1,615.44,42664,40923,32443,
21168,94153,41.1,615.62,42263,40737,32333,
21171,94148,41.1,615.44,42456,40816,32597,
21174,94154,41.1,615.18,42498,40999,32473,
21178,94153,41.1,615,41670,40152,31926,
21181,94152,41.1,615.44,40627,39366,31320,
21184,94153,41.1,615.18,39198,38267,30531,
21187,94153,41.1,614.73,38024,37490,29739,
21190,94151,41.1,615,37722,37174,29533,
21193,94148,41.1,615.18,37212,36728,29336,
21196,94149,41.1,615,36502,36246,28862,
21199,94149,41.1,615.53,35759,35440,28254,
21203,94147,41.1,615,35817,35530,28301,
21206,94147,41.1,614.91,37200,36683,29041,
21209,94155,41.1,614.82,38235,37536,29912,
21212,94153,41.1,614.82,38295,37735,29908,
21215,94152,41.1,615.18,38836,37915,30317,
21218,94150,41.1,614.82,38948,38129,30069,
21221,94152,41.1,615.53,39161,38263,30361,
21225,94149,41.1,615.53,40296,39142,31122,
21228,94149,41.1,614.56,41151,39872,31733,
21231,94159,41.1,614.82,40203,39099,30873,
21234,94158,41.1,614.82,39352,38502,30566,
21237,94155,41.1,615.18,39106,38237,30234,
21240,94156,41.1,615.09,39003,38140,30286,
21243,94153,41.1,614.91,39779,38569,30722,
21246,94161,41.1,614.38,40816,39638,31322,
21250,94157,41.1,614.56,41270,39869,31555,
21253,94153,41.1,615.09,41663,40242,31832,
21256,94151,41.1,615.35,41507,40072,31836,
21259,94155,41.1,615.09,41245,40177,31805,
21262,94156,41.1,614.56,40013,38855,30785,
21265,94153,41.1,615,38732,38001,30097,
21268,94150,41,615.09,37941,37307,29647,
21272,94155,41.1,614.82,37815,37184,29516,
21275,94154,41.1,615,37977,37527,29758,
21278,94156,41.1,615.18,39074,38139,30316,
21281,94153,41.1,615.09,39908,38800,30790,
21284,94149,41.1,615.09,40746,39422,31409,
21287,94153,41,614.56,41691,40356,31750,
21290,94153,41.1,615,42001,40349,32152,
21293,94154,41,614.73,41852,40345,31985,
21297,94162,41,614.73,41980,40391,32025,
21300,94153,41,615,42655,41090,32478,
21303,94149,41,614.91,42883,41275,32596,
21306,94151,41,614.91,40859,39279,31237,
21309,94154,41,614.73,38085,37256,29694,
21312,94153,41,614.82,37739,37008,29558,
21315,94156,41,614.29,39353,38573,30571,
21319,94159,41,615.09,40803,39446,31235,
21322,94154,41,615.09,40830,39595,31382,
21325,94152,41,615.35,40531,39382,31070,
21328,94154,41,615,40087,39025,30899,
21331,94154,41,615.18,40638,39580,31385,
21334,94150,41,614.82,41044,39868,31548,
21337,94156,41,614.91,40836,39693,31423,
21340,94154,41,614.91,41298,39981,31697,
21344,94161,41,615,42554,40930,32480,
21347,94153,41,614.65,44035,42302,33397,
21350,94150,41,615.53,44448,42491,33645,
21353,94152,41,614.65,43269,41601,32873,
21356,94151,41,615.44,42093,40635,32162,
21359,94151,41,615.09,42045,40512,32130,
21362,94153,41,614.82,42802,41274,32579,
21366,94156,41,614.56,43181,41421,32795,
21369,94156,41,614.82,42280,40796,32272,
21372,94149,41,615.18,41666,40180,31912,
21375,94150,41,614.91,41220,39810,31590,
21378,94152,41,615.35,41152,39865,31612,
21381,94152,40.9,615.35,41821,40397,32058,
21384,94154,41,615.09,43008,41264,32837,
21387,94150,40.9,615.26,44024,42236,33455,
21391,94154,40.9,614.91,44364,42479,33615,
21394,94155,40.9,614.82,43253,41571,32873,
21397,94155,40.9,614.91,41607,40198,31935,
21400,94152,40.9,615,42194,40654,32365,
21403,94158,40.9,614.65,43335,41622,32960,
21406,94158,40.9,614.82,42303,40827,32328,
21409,94155,40.9,615.44,40311,39464,30997,
21413,94155,40.9,614.73,39629,38748,30676,
21416,94161,40.9,615.09,40635,39494,31355,
21419,94153,40.9,615.18,41694,40419,32000,
21422,94153,40.9,615,41569,40273,31887,
21425,94152,40.9,614.03,41277,39905,31580,
21428,94150,40.9,615.44,42165,40744,32289,
21431,94155,40.9,614.91,43394,41661,33009,
21434,94154,40.9,614.91,43822,42034,33282,
21438,94153,40.9,614.38,43230,41585,32942,
21441,94155,40.9,614.91,42232,40633,32181,
21444,94157,40.9,615.26,42285,40874,32380,
21447,94156,40.9,614.47,42537,40985,32474,
21450,94159,40.9,614.65,43350,41761,33031,
21453,94160,40.9,614.56,44283,42377,33367,
21456,94160,40.9,614.65,43852,41920,33376,
21460,94148,40.9,614.73,43418,41956,33077,
21463,94146,40.9,614.73,43707,41828,33426,
21466,94156,40.9,614.82,44114,42305,33415,
21469,94152,40.9,615.26,44130,42457,33647,
21472,94163,40.9,615,43707,41951,33221,
21475,94151,40.9,615.09,43451,41708,33080,
21478,94152,40.9,615.18,43975,42143,33311,
21481,94151,40.9,615.44,44815,42917,33669,
21485,94154,40.9,615.62,44770,42881,33962,
21488,94152,40.9,615.18,43661,41979,33163,
21491,94151,40.9,614.56,43101,41382,32851,
21494,94149,40.9,615.09,42877,41040,32551,
21497,94149,40.9,615.26,43502,41767,33092,
21500,94150,40.9,614.73,44312,42276,33622,
21503,94146,40.9,615.18,43947,41951,33175,
21507,94152,40.9,614.65,42663,41157,32644,
21510,94152,40.9,615.18,42549,41040,32273,
21513,94153,40.9,615.44,43100,41389,32800,
21516,94156,40.9,614.82,43740,41974,33198,
21519,94156,40.9,614.65,44215,42384,33457,
21522,94152,40.9,614.91,44166,42151,33410,
21525,94156,40.9,614.73,44184,42313,33554,
21528,94156,40.9,615.09,43453,41680,32955,
21532,94155,40.9,615,42430,40687,32308,
21535,94162,40.9,614.47,42899,41249,32616,
21538,94148,40.9,614.65,43985,42134,33347,
21541,94151,40.9,615.09,44100,42187,33379,
21544,94150,40.9,614.65,43360,41595,32857,
21547,94151,40.8,615.09,43340,41584,32923,
21550,94154,40.8,614.82,44097,42215,33414,
21554,94154,40.8,615.44,44027,42170,33374,
21557,94153,40.8,615.18,43400,41763,33115,
21560,94159,40.8,614.82,42693,40999,32560,
21563,94159,40.8,615,40362,39129,31086,
21566,94153,40.8,614.91,39031,38199,30106,
21569,94156,40.8,614.91,40829,39615,31242,
21572,94159,40.8,615.09,39289,38026,30337,
21575,94156,40.8,615.35,31368,32282,26118,
21579,94154,40.8,614.82,23993,26041,21026,
21582,94155,40.8,614.91,23862,25841,20830,
21585,94155,40.8,615.18,28152,29185,23749,
21588,94152,40.8,614.47,32364,33098,26189,
21591,94154,40.8,615,38487,37525,29707,
21594,94157,40.8,615.18,41841,40192,31978,
21597,94156,40.8,615.35,43504,41703,32936,
21601,94155,40.8,615.62,42952,41277,32614,
21604,94157,40.8,615,41346,39898,31664,
21607,94157,40.8,615.26,42693,40918,32293,
21610,94155,40.8,615,44552,42504,33687,
21613,94158,40.8,615.26,44825,42617,33732,
21616,94155,40.8,614.91,44549,42574,33624,
21619,94161,40.8,614.82,43856,41813,33015,
21623,94151,40.8,614.73,42542,41045,32498,
21626,94156,40.8,614.82,40893,39733,31407,
21629,94159,40.8,615.26,40554,39474,31302,
21632,94155,40.8,614.65,37944,37484,29782,
21635,94155,40.8,614.91,27292,28092,22878,
21638,94157,40.8,614.91,18079,21325,17670,
21641,94151,40.8,615,16185,19808,16313,
21644,94159,40.8,614.82,15035,18586,15620,
21648,94156,40.8,614.65,14584,18407,15402,
21651,94155,40.8,614.73,14300,18150,15020,
21654,94159,40.8,614.82,14186,18119,15170,
21657,94159,40.8,614.47,14195,18058,15145,
21660,94152,40.8,614.82,15129,18931,15769,
21663,94155,40.8,615.26,16768,20004,16546,
21666,94155,40.8,614.38,20181,22750,18893,
21670,94156,40.8,615,26081,28039,22568,
21673,94160,40.8,615,33118,33177,26855,
21676,94159,40.8,615,38238,37645,29756,
21679,94153,40.8,614.47,42013,40396,31947,
21682,94155,40.8,615.09,43116,41248,32558,
21685,94160,40.8,614.82,43387,41519,32757,
21688,94156,40.8,614.65,42828,41187,32508,
21691,94152,40.8,614.82,42449,40798,32311,
21695,94155,40.7,615.18,42819,41101,32482,
21698,94161,40.7,614.29,43407,41461,32928,
21701,94157,40.7,614.29,43630,41588,32889,
21704,94159,40.7,614.56,43264,41428,32910,
21707,94162,40.7,614.29,40862,39318,31292,
21710,94160,40.7,614.29,39010,38066,30232,
21713,94162,40.7,614.2,40974,39506,31552,
21717,94159,40.7,614.56,42867,41210,32569,
21720,94158,40.7,614.56,43372,41495,32846,
21723,94155,40.7,615.09,43988,41933,33387,
21726,94158,40.7,614.73,44704,42571,33716,
21729,94155,40.7,614.73,45307,43151,33968,
21732,94160,40.7,614.91,44903,42586,33793,
21735,94155,40.7,614.47,44063,42103,33374,
21738,94157,40.7,614.65,43623,41820,33133,
21742,94156,40.7,614.65,43535,41650,32903,
21745,94159,40.7,614.82,44053,42206,33369,
21748,94159,40.7,614.38,44515,42525,33583,
21751,94157,40.7,614.82,45039,42877,33762,
21754,94154,40.7,614.82,45086,42828,34002,
21757,94157,40.7,614.38,43338,41315,32762,
21760,94155,40.7,614.82,42576,40885,32412,
21764,94155,40.7,614.82,44438,42493,33593,
21767,94159,40.7,614.91,45403,43252,34228,
21770,94157,40.7,614.73,45215,43044,34045,
21773,94164,40.7,614.47,45149,42827,33865,
21776,94159,40.7,614.82,45285,42953,33941,
21779,94156,40.7,614.73,45507,43228,34204,
21782,94157,40.7,614.91,45443,43139,34193,
21785,94161,40.7,614.38,45422,43269,34043,
21789,94160,40.7,614.91,45308,43088,34101,
21792,94162,40.7,614.82,44337,42212,33489,
21795,94161,40.7,614.73,44266,42172,33448,
21798,94156,40.7,614.2,45187,42856,34025,
21801,94157,40.7,614.73,45179,42980,33815,
21804,94160,40.7,614.65,44520,42420,33692,
21807,94158,40.6,614.56,43255,41522,32631,
21811,94156,40.7,614.2,43097,41388,32672,
21814,94151,40.6,614.47,42093,40440,32054,
21817,94158,40.6,614.38,37091,36488,28881,
21820,94161,40.6,614.56,36976,36492,28850,
21823,94159,40.6,614.38,41062,39411,31205,
21826,94156,40.6,614.29,44316,42248,33513,
21829,94159,40.6,614.91,44392,42114,33362,
21832,94156,40.6,614.29,44019,42109,33391,
21836,94162,40.6,614.29,44021,41981,33294,
21839,94158,40.6,614.56,44305,42211,33549,
21842,94155,40.6,614.38,44469,42262,33486,
21845,94153,40.6,614.73,44532,42500,33426,
21848,94158,40.6,615.09,44465,42291,33224,
21851,94154,40.6,614.29,44481,42346,33521,
21854,94156,40.6,614.11,44003,42113,33282,
21858,94155,40.6,614.73,43723,41761,33054,
21861,94154,40.6,614.82,44012,41809,33098,
21864,94159,40.6,614.82,44478,42176,33438,
21867,94157,40.6,614.91,44786,42812,33887,
21870,94156,40.6,614.73,44823,42660,33773,
21873,94159,40.6,614.65,44896,42698,33734,
21876,94160,40.6,615.26,44816,42624,33543,
21879,94155,40.6,614.73,44511,42360,33480,
21883,94154,40.6,614.56,44156,42051,33371,
21886,94160,40.6,615,44245,42114,33418,
21889,94160,40.6,614.82,44436,42247,33467,
21892,94159,40.6,614.2,44425,42268,33494,
21895,94155,40.6,614.38,44350,42135,33356,
21898,94161,40.6,615,44073,41988,33290,
21901,94158,40.6,614.65,43106,41031,32539,
21905,94152,40.6,614.11,40881,39327,31199,
21908,94156,40.6,615,41243,39655,31568,
21911,94156,40.6,614.73,43214,41267,32724,
21914,94158,40.6,614.56,43281,41392,32715,
21917,94155,40.6,615.09,42882,40993,32468,
21920,94152,40.6,615,42713,40745,32419,
21923,94157,40.6,615.09,43095,40962,32537,
21926,94156,40.6,614.73,43325,41357,32740,
21930,94157,40.6,614.56,43124,41104,32614,
21933,94151,40.6,614.82,43123,40991,32535,
21936,94155,40.5,614.47,43160,41198,32793,
21939,94155,40.6,614.47,43129,41141,32640,
21942,94151,40.5,614.73,43394,41406,32809,
21945,94148,40.5,615,43709,41642,32976,
21948,94154,40.5,614.65,43968,41859,33125,
21952,94150,40.5,614.65,44274,42067,33381,
21955,94158,40.5,615.44,44392,42200,33375,
21958,94152,40.5,614.65,44451,42177,33350,
21961,94162,40.5,614.82,44515,42150,33588,
21964,94152,40.5,614.73,44723,42499,33593,
21967,94149,40.5,615.35,44647,42451,33545,
21970,94145,40.5,615.26,44518,42301,33432,
21973,94147,40.5,615.44,44667,42347,33497,
21977,94154,40.5,614.47,44746,42462,33567,
21980,94157,40.5,614.29,44639,42368,33503,
21983,94149,40.5,615.18,44563,42553,33740,
21986,94154,40.5,614.91,44235,42057,33385,
21989,94153,40.5,614.82,43827,41574,32964,
21992,94151,40.5,615.44,42891,41029,32478,
21995,94151,40.5,615.35,42751,40803,32444,
21999,94153,40.5,615.44,43163,41208,32528,
22002,94153,40.5,614.91,43377,41231,32724,
22005,94157,40.5,615.26,43705,41677,32907,
22008,94153,40.5,615.09,44036,41909,33129,
22011,94152,40.5,614.73,44403,42222,33481,
22014,94145,40.5,615,44646,42532,33543,
22017,94149,40.5,614.73,44734,42436,33604,
22020,94153,40.5,615.09,44966,42692,33782,
22024,94154,40.5,614.73,45118,42603,33753,
22027,94157,40.5,614.82,44982,42774,33654,
22030,94159,40.5,614.38,44998,42748,33751,
22033,94149,40.5,615.35,44962,42830,33821,
22036,94149,40.5,615.53,45203,42801,33804,
22039,94151,40.5,615.35,45040,42755,33864,
22042,94151,40.5,615.35,45137,42953,33806,
22046,94151,40.5,615.09,45325,43222,34238,
22049,94151,40.5,615.26,45096,42803,33882,
22052,94153,40.5,615.18,45046,42778,33897,
22055,94150,40.5,615.18,45068,42724,33789,
22058,94153,40.5,615.26,44969,42512,33920,
22061,94150,40.5,615,45034,42802,33762,
22064,94154,40.5,614.82,45027,42719,33827,
22067,94156,40.5,614.91,45086,42688,33871,
22071,94153,40.5,614.91,45053,42711,33775,
22074,94148,40.5,614.91,45148,42989,33990,
22077,94152,40.5,615,45072,42810,33880,
22080,94158,40.5,614.56,45172,42732,33792,
22083,94147,40.5,614.73,45015,42840,33702,
22086,94150,40.5,615,45089,42853,33919,
22089,94153,40.5,615,45244,42996,34077,
22093,94153,40.5,615,45287,42794,33873,
22096,94147,40.5,615.35,45308,43019,33990,
22099,94152,40.5,615.18,45374,43077,34072,
22102,94153,40.5,615,45225,43002,34021,
22105,94156,40.5,615.09,45237,42952,33973,
22108,94150,40.5,615.44,45134,42711,33917,
22111,94151,40.5,615.18,45205,42786,33901,
22114,94151,40.4,615.44,45028,42592,33839,
22118,94154,40.5,615.71,45474,43041,33855,
22121,94152,40.4,615.26,45231,42896,33892,
22124,94154,40.4,615.44,45166,42825,33873,
22127,94151,40.4,615.53,44996,42992,33775,
22130,94153,40.4,615.53,45007,42774,33897,
22133,94151,40.4,615.44,45174,42906,34030,
22136,94156,40.4,615.26,45178,42912,33870,
22140,94153,40.4,615.26,45180,42920,33927,
22143,94153,40.4,615,45090,42636,33659,
22146,94153,40.4,615.8,45217,43127,33902,
22149,94155,40.4,614.91,45315,43026,34036,
22152,94156,40.4,615.35,45378,43055,34129,
22155,94149,40.4,615.35,45290,42989,34024,
22158,94147,40.4,615.71,45422,43148,34162,
22161,94150,40.4,615,45514,43233,34174,
22165,94147,40.4,616.24,45524,42972,34055,
22168,94147,40.4,615.09,45561,43281,34226,
22171,94148,40.4,615.35,45474,43222,34085,
22174,94148,40.4,615.53,45519,43139,34213,
22177,94146,40.4,615.71,45499,43192,34209,
22180,94147,40.4,615.44,45772,43512,34387,
22183,94149,40.4,615.62,45538,43431,34290,
22187,94150,40.4,615.53,45684,43389,34095,
22190,94147,40.4,615.71,45499,43170,34180,
22193,94153,40.4,615.35,45556,43189,34010,
22196,94152,40.4,615.18,45592,43295,34274,
22199,94148,40.4,615.26,45679,43486,34382,
22202,94143,40.4,615.35,45503,43304,34211,
22205,94151,40.4,615.44,45418,43232,34042,
22208,94152,40.4,615.44,45562,43125,34119,
22212,94148,40.4,615.53,45732,43109,34415,
22215,94153,40.4,615.26,45922,43351,34237,
22218,94153,40.4,615.53,45659,43415,34281,
22221,94150,40.4,615.53,45638,43337,34263,
22224,94156,40.4,615.09,45708,43440,34269,
22227,94151,40.4,615.18,45607,43496,34409,
22230,94154,40.4,614.82,45701,43559,34362,
22234,94153,40.4,614.82,45718,43528,34237,
22237,94154,40.4,615,45750,43293,34360,
22240,94159,40.4,614.73,45643,43423,34255,
22243,94157,40.4,615.09,45747,43466,34387,
22246,94158,40.4,614.56,45646,43266,34193,
22249,94155,40.4,614.82,45681,43535,34407,
22252,94167,40.4,614.29,45524,43430,34307,
22255,94154,40.4,614.82,45593,43282,34342,
22259,94154,40.4,614.82,45581,43107,34258,
22262,94155,40.4,614.82,45557,43265,34160,
22265,94157,40.4,614.56,45499,43051,33930,
22268,94158,40.4,614.47,45567,43263,34186,
22271,94160,40.4,615.09,45508,43050,34076,
22274,94154,40.4,614.82,45442,43274,34061,
22277,94158,40.4,614.65,45517,43413,34209,
22281,94158,40.4,614.91,45550,43264,34146,
22284,94155,40.4,614.56,45448,43162,34134,
22287,94162,40.4,614.65,45427,43137,34159,
22290,94158,40.4,614.56,45439,43077,34089,
22293,94152,40.4,614.91,45372,43084,34179,
22296,94163,40.4,614.38,45427,43241,34180,
22299,94157,40.4,614.47,45427,43169,34131,
22302,94159,40.4,614.2,45448,43066,34046,
22306,94153,40.4,614.38,45387,42975,34068,
22309,94158,40.4,614.56,45425,43029,34063,
22312,94162,40.3,614.47,45181,43051,33991,
22315,94152,40.3,614.65,45380,43066,34152,
22318,94153,40.3,614.91,45438,43125,34064,
22321,94160,40.3,614.2,45370,43037,33930,
22324,94156,40.3,614.2,45363,43096,34018,
22328,94160,40.3,614.73,45420,43100,34075,
22331,94158,40.3,614.65,45356,43065,34045,
22334,94155,40.3,614.82,45238,42764,33778,
22337,94160,40.3,615,45299,43033,34020,
22340,94155,40.3,615,45351,43107,34008,
22343,94157,40.3,614.91,45284,42975,34039,
22346,94159,40.3,614.2,45267,43081,33809,
22349,94157,40.3,614.65,45190,42745,33807,
22353,94152,40.3,614.56,45219,42928,33985,
22356,94155,40.3,614.82,45344,43168,34051,
22359,94158,40.3,614.47,45257,42974,33902,
22362,94158,40.3,615.09,45303,43021,34021,
22365,94153,40.3,615.09,45295,42968,33960,
22368,94154,40.3,614.29,45273,42946,33943,
22371,94153,40.3,614.82,45235,43033,33927,
22375,94159,40.3,614.56,45250,42960,33902,
22378,94155,40.3,615.18,45283,42966,33966,
22381,94157,40.3,614.73,45189,43174,33961,
22384,94153,40.3,614.65,45281,42955,33906,
22387,94154,40.3,615.53,45336,43056,34034,
22390,94150,40.3,614.82,45285,42892,33951,
22393,94154,40.3,615.09,45312,43027,33959,
22397,94158,40.3,614.82,45273,42851,33874,
22400,94149,40.3,615,45331,42947,33924,
22403,94156,40.3,614.91,45268,43013,33950,
22406,94153,40.3,614.91,45320,43073,34000,
22409,94154,40.3,615.53,45208,42745,33714,
22412,94159,40.3,615.35,45269,42928,33956,
22415,94152,40.3,615.35,45363,43134,34087,
22418,94146,40.3,615.35,45251,42921,33769,
22422,94149,40.3,615.53,45321,43204,34025,
22425,94147,40.3,615.26,45255,42734,33809,
22428,94153,40.3,614.82,45324,43158,33836,
22431,94149,40.3,615.53,45315,42914,33927,
22434,94151,40.3,615.35,45282,43020,33912,
22437,94153,40.3,615.09,45383,43008,33998,
22440,94152,40.3,614.91,45354,43071,34020,
22444,94149,40.3,615.62,45317,42793,34074,
22447,94154,40.3,615.71,45252,42808,34015,
22450,94149,40.3,614.91,45394,43209,33880,
22453,94150,40.3,615.35,45239,43113,34018,
22456,94147,40.3,615.26,45306,43044,33897,
22459,94150,40.3,615.35,45362,43129,33963,
22462,94150,40.3,615.35,45418,43200,34025,
22465,94154,40.3,615,45382,43009,33970,
22469,94154,40.3,615.09,45398,43155,33798,
22472,94147,40.3,615.35,45339,43134,33911,
22475,94152,40.3,615.18,45268,43094,33971,
22478,94154,40.3,614.82,45645,43107,34111,
22481,94149,40.3,615.09,45329,43112,34048,
22484,94151,40.3,614.91,45306,43154,33915,
22487,94152,40.3,615.26,45293,42948,33892,
22491,94153,40.3,615.44,45367,43079,34011,
22494,94150,40.3,615.35,45290,43014,34006,
22497,94153,40.3,614.47,45297,43021,33980,
22500,94152,40.3,615.09,45408,43204,34042,
22503,94152,40.3,614.91,45269,43001,33967,
22506,94152,40.3,615.18,45199,42953,33925,
22509,94155,40.3,615,45144,42989,33845,
22512,94154,40.3,615.09,45244,42985,33957,
22516,94155,40.3,615.09,45073,42766,33585,
22519,94154,40.3,615.35,45287,43132,34007,
22522,94150,40.3,614.91,45290,43052,34050,
